breed_name,gene_id,count_breed,count_total,Proportion
THOROUGHBRED,ENSECAG00000010631,2,15,0.133333333
QUARTER HORSE,ENSECAG00000010631,6,15,0.4
MONGOLIAN,ENSECAG00000010631,7,15,0.466666667
THOROUGHBRED,ENSECAG00000010625,24,52,0.461538462
QUARTER HORSE,ENSECAG00000010625,19,52,0.365384615
MONGOLIAN,ENSECAG00000010625,9,52,0.173076923
THOROUGHBRED,ENSECAG00000010595,25,74,0.337837838
QUARTER HORSE,ENSECAG00000010595,23,74,0.310810811
MONGOLIAN,ENSECAG00000010595,26,74,0.351351351
THOROUGHBRED,ENSECAG00000010584,7,29,0.24137931
QUARTER HORSE,ENSECAG00000010584,13,29,0.448275862
MONGOLIAN,ENSECAG00000010584,9,29,0.310344828
THOROUGHBRED,ENSECAG00000010535,6,31,0.193548387
QUARTER HORSE,ENSECAG00000010535,10,31,0.322580645
MONGOLIAN,ENSECAG00000010535,15,31,0.483870968
THOROUGHBRED,ENSECAG00000010526,20,60,0.333333333
QUARTER HORSE,ENSECAG00000010526,16,60,0.266666667
MONGOLIAN,ENSECAG00000010526,24,60,0.4
THOROUGHBRED,ENSECAG00000010517,4,15,0.266666667
QUARTER HORSE,ENSECAG00000010517,8,15,0.533333333
MONGOLIAN,ENSECAG00000010517,3,15,0.2
THOROUGHBRED,ENSECAG00000010498,3,18,0.166666667
QUARTER HORSE,ENSECAG00000010498,8,18,0.444444444
MONGOLIAN,ENSECAG00000010498,7,18,0.388888889
THOROUGHBRED,ENSECAG00000010494,8,18,0.444444444
QUARTER HORSE,ENSECAG00000010494,9,18,0.5
MONGOLIAN,ENSECAG00000010494,1,18,0.055555556
THOROUGHBRED,ENSECAG00000010486,2,18,0.111111111
QUARTER HORSE,ENSECAG00000010486,6,18,0.333333333
MONGOLIAN,ENSECAG00000010486,10,18,0.555555556
THOROUGHBRED,ENSECAG00000010484,2,20,0.1
QUARTER HORSE,ENSECAG00000010484,3,20,0.15
MONGOLIAN,ENSECAG00000010484,15,20,0.75
THOROUGHBRED,ENSECAG00000010473,6,20,0.3
QUARTER HORSE,ENSECAG00000010473,5,20,0.25
MONGOLIAN,ENSECAG00000010473,9,20,0.45
THOROUGHBRED,ENSECAG00000010464,33,66,0.5
QUARTER HORSE,ENSECAG00000010464,20,66,0.303030303
MONGOLIAN,ENSECAG00000010464,13,66,0.196969697
THOROUGHBRED,ENSECAG00000010447,37,147,0.25170068
QUARTER HORSE,ENSECAG00000010447,40,147,0.272108844
MONGOLIAN,ENSECAG00000010447,70,147,0.476190476
THOROUGHBRED,ENSECAG00000010404,25,62,0.403225806
QUARTER HORSE,ENSECAG00000010404,17,62,0.274193548
MONGOLIAN,ENSECAG00000010404,20,62,0.322580645
THOROUGHBRED,ENSECAG00000010369,9,48,0.1875
QUARTER HORSE,ENSECAG00000010369,16,48,0.333333333
MONGOLIAN,ENSECAG00000010369,23,48,0.479166667
THOROUGHBRED,ENSECAG00000010355,7,32,0.21875
QUARTER HORSE,ENSECAG00000010355,7,32,0.21875
MONGOLIAN,ENSECAG00000010355,18,32,0.5625
THOROUGHBRED,ENSECAG00000010346,3,49,0.06122449
QUARTER HORSE,ENSECAG00000010346,24,49,0.489795918
MONGOLIAN,ENSECAG00000010346,22,49,0.448979592
THOROUGHBRED,ENSECAG00000010327,27,88,0.306818182
QUARTER HORSE,ENSECAG00000010327,25,88,0.284090909
MONGOLIAN,ENSECAG00000010327,36,88,0.409090909
THOROUGHBRED,ENSECAG00000010304,7,22,0.318181818
QUARTER HORSE,ENSECAG00000010304,7,22,0.318181818
MONGOLIAN,ENSECAG00000010304,8,22,0.363636364
THOROUGHBRED,ENSECAG00000010275,3,35,0.085714286
QUARTER HORSE,ENSECAG00000010275,17,35,0.485714286
MONGOLIAN,ENSECAG00000010275,15,35,0.428571429
QUARTER HORSE,ENSECAG00000010266,4,16,0.25
MONGOLIAN,ENSECAG00000010266,12,16,0.75
THOROUGHBRED,ENSECAG00000010255,13,47,0.276595745
QUARTER HORSE,ENSECAG00000010255,16,47,0.340425532
MONGOLIAN,ENSECAG00000010255,18,47,0.382978723
THOROUGHBRED,ENSECAG00000010242,22,69,0.31884058
QUARTER HORSE,ENSECAG00000010242,19,69,0.275362319
MONGOLIAN,ENSECAG00000010242,28,69,0.405797101
THOROUGHBRED,ENSECAG00000010199,4,20,0.2
QUARTER HORSE,ENSECAG00000010199,8,20,0.4
MONGOLIAN,ENSECAG00000010199,8,20,0.4
THOROUGHBRED,ENSECAG00000010194,11,31,0.35483871
QUARTER HORSE,ENSECAG00000010194,7,31,0.225806452
MONGOLIAN,ENSECAG00000010194,13,31,0.419354839
THOROUGHBRED,ENSECAG00000010167,13,20,0.65
QUARTER HORSE,ENSECAG00000010167,7,20,0.35
THOROUGHBRED,ENSECAG00000010159,7,35,0.2
QUARTER HORSE,ENSECAG00000010159,4,35,0.114285714
MONGOLIAN,ENSECAG00000010159,24,35,0.685714286
THOROUGHBRED,ENSECAG00000010123,12,28,0.428571429
QUARTER HORSE,ENSECAG00000010123,6,28,0.214285714
MONGOLIAN,ENSECAG00000010123,10,28,0.357142857
THOROUGHBRED,ENSECAG00000010114,13,33,0.393939394
QUARTER HORSE,ENSECAG00000010114,13,33,0.393939394
MONGOLIAN,ENSECAG00000010114,7,33,0.212121212
THOROUGHBRED,ENSECAG00000010105,22,48,0.458333333
QUARTER HORSE,ENSECAG00000010105,12,48,0.25
MONGOLIAN,ENSECAG00000010105,14,48,0.291666667
THOROUGHBRED,ENSECAG00000010086,3,21,0.142857143
QUARTER HORSE,ENSECAG00000010086,7,21,0.333333333
MONGOLIAN,ENSECAG00000010086,11,21,0.523809524
THOROUGHBRED,ENSECAG00000010081,10,21,0.476190476
QUARTER HORSE,ENSECAG00000010081,4,21,0.19047619
MONGOLIAN,ENSECAG00000010081,7,21,0.333333333
THOROUGHBRED,ENSECAG00000010064,6,33,0.181818182
QUARTER HORSE,ENSECAG00000010064,15,33,0.454545455
MONGOLIAN,ENSECAG00000010064,12,33,0.363636364
THOROUGHBRED,ENSECAG00000010037,30,95,0.315789474
QUARTER HORSE,ENSECAG00000010037,27,95,0.284210526
MONGOLIAN,ENSECAG00000010037,38,95,0.4
THOROUGHBRED,ENSECAG00000010025,17,36,0.472222222
QUARTER HORSE,ENSECAG00000010025,13,36,0.361111111
MONGOLIAN,ENSECAG00000010025,6,36,0.166666667
THOROUGHBRED,ENSECAG00000010009,4,35,0.114285714
QUARTER HORSE,ENSECAG00000010009,9,35,0.257142857
MONGOLIAN,ENSECAG00000010009,22,35,0.628571429
QUARTER HORSE,ENSECAG00000009967,3,21,0.142857143
MONGOLIAN,ENSECAG00000009967,18,21,0.857142857
THOROUGHBRED,ENSECAG00000009954,20,45,0.444444444
QUARTER HORSE,ENSECAG00000009954,12,45,0.266666667
MONGOLIAN,ENSECAG00000009954,13,45,0.288888889
QUARTER HORSE,ENSECAG00000009899,4,16,0.25
MONGOLIAN,ENSECAG00000009899,12,16,0.75
THOROUGHBRED,ENSECAG00000009893,25,71,0.352112676
QUARTER HORSE,ENSECAG00000009893,21,71,0.295774648
MONGOLIAN,ENSECAG00000009893,25,71,0.352112676
THOROUGHBRED,ENSECAG00000009890,7,17,0.411764706
QUARTER HORSE,ENSECAG00000009890,4,17,0.235294118
MONGOLIAN,ENSECAG00000009890,6,17,0.352941176
QUARTER HORSE,ENSECAG00000009888,8,20,0.4
MONGOLIAN,ENSECAG00000009888,12,20,0.6
THOROUGHBRED,ENSECAG00000009864,24,84,0.285714286
QUARTER HORSE,ENSECAG00000009864,32,84,0.380952381
MONGOLIAN,ENSECAG00000009864,28,84,0.333333333
THOROUGHBRED,ENSECAG00000009862,17,59,0.288135593
QUARTER HORSE,ENSECAG00000009862,22,59,0.372881356
MONGOLIAN,ENSECAG00000009862,20,59,0.338983051
QUARTER HORSE,ENSECAG00000009843,10,16,0.625
MONGOLIAN,ENSECAG00000009843,6,16,0.375
THOROUGHBRED,ENSECAG00000009829,9,18,0.5
QUARTER HORSE,ENSECAG00000009829,4,18,0.222222222
MONGOLIAN,ENSECAG00000009829,5,18,0.277777778
THOROUGHBRED,ENSECAG00000009796,12,48,0.25
QUARTER HORSE,ENSECAG00000009796,15,48,0.3125
MONGOLIAN,ENSECAG00000009796,21,48,0.4375
THOROUGHBRED,ENSECAG00000009794,1,31,0.032258065
QUARTER HORSE,ENSECAG00000009794,10,31,0.322580645
MONGOLIAN,ENSECAG00000009794,20,31,0.64516129
THOROUGHBRED,ENSECAG00000009769,15,67,0.223880597
QUARTER HORSE,ENSECAG00000009769,15,67,0.223880597
MONGOLIAN,ENSECAG00000009769,37,67,0.552238806
THOROUGHBRED,ENSECAG00000009766,4,18,0.222222222
QUARTER HORSE,ENSECAG00000009766,3,18,0.166666667
MONGOLIAN,ENSECAG00000009766,11,18,0.611111111
THOROUGHBRED,ENSECAG00000009761,25,80,0.3125
QUARTER HORSE,ENSECAG00000009761,24,80,0.3
MONGOLIAN,ENSECAG00000009761,31,80,0.3875
THOROUGHBRED,ENSECAG00000009749,1,17,0.058823529
QUARTER HORSE,ENSECAG00000009749,12,17,0.705882353
MONGOLIAN,ENSECAG00000009749,4,17,0.235294118
THOROUGHBRED,ENSECAG00000009739,8,27,0.296296296
QUARTER HORSE,ENSECAG00000009739,9,27,0.333333333
MONGOLIAN,ENSECAG00000009739,10,27,0.37037037
THOROUGHBRED,ENSECAG00000009724,11,17,0.647058824
QUARTER HORSE,ENSECAG00000009724,4,17,0.235294118
MONGOLIAN,ENSECAG00000009724,2,17,0.117647059
THOROUGHBRED,ENSECAG00000009700,12,94,0.127659574
QUARTER HORSE,ENSECAG00000009700,29,94,0.308510638
MONGOLIAN,ENSECAG00000009700,53,94,0.563829787
THOROUGHBRED,ENSECAG00000009699,22,49,0.448979592
QUARTER HORSE,ENSECAG00000009699,14,49,0.285714286
MONGOLIAN,ENSECAG00000009699,13,49,0.265306122
THOROUGHBRED,ENSECAG00000009666,6,23,0.260869565
QUARTER HORSE,ENSECAG00000009666,11,23,0.47826087
MONGOLIAN,ENSECAG00000009666,6,23,0.260869565
THOROUGHBRED,ENSECAG00000009611,4,16,0.25
QUARTER HORSE,ENSECAG00000009611,4,16,0.25
MONGOLIAN,ENSECAG00000009611,8,16,0.5
THOROUGHBRED,ENSECAG00000009573,2,16,0.125
QUARTER HORSE,ENSECAG00000009573,4,16,0.25
MONGOLIAN,ENSECAG00000009573,10,16,0.625
THOROUGHBRED,ENSECAG00000009515,11,78,0.141025641
QUARTER HORSE,ENSECAG00000009515,18,78,0.230769231
MONGOLIAN,ENSECAG00000009515,49,78,0.628205128
THOROUGHBRED,ENSECAG00000009510,2,16,0.125
QUARTER HORSE,ENSECAG00000009510,5,16,0.3125
MONGOLIAN,ENSECAG00000009510,9,16,0.5625
THOROUGHBRED,ENSECAG00000009480,8,15,0.533333333
QUARTER HORSE,ENSECAG00000009480,5,15,0.333333333
MONGOLIAN,ENSECAG00000009480,2,15,0.133333333
THOROUGHBRED,ENSECAG00000009460,17,49,0.346938776
QUARTER HORSE,ENSECAG00000009460,20,49,0.408163265
MONGOLIAN,ENSECAG00000009460,12,49,0.244897959
THOROUGHBRED,ENSECAG00000009424,4,21,0.19047619
QUARTER HORSE,ENSECAG00000009424,3,21,0.142857143
MONGOLIAN,ENSECAG00000009424,14,21,0.666666667
THOROUGHBRED,ENSECAG00000009415,25,51,0.490196078
QUARTER HORSE,ENSECAG00000009415,16,51,0.31372549
MONGOLIAN,ENSECAG00000009415,10,51,0.196078431
THOROUGHBRED,ENSECAG00000009403,19,34,0.558823529
QUARTER HORSE,ENSECAG00000009403,6,34,0.176470588
MONGOLIAN,ENSECAG00000009403,9,34,0.264705882
THOROUGHBRED,ENSECAG00000009398,9,32,0.28125
QUARTER HORSE,ENSECAG00000009398,10,32,0.3125
MONGOLIAN,ENSECAG00000009398,13,32,0.40625
THOROUGHBRED,ENSECAG00000009395,9,22,0.409090909
QUARTER HORSE,ENSECAG00000009395,10,22,0.454545455
MONGOLIAN,ENSECAG00000009395,3,22,0.136363636
QUARTER HORSE,ENSECAG00000009337,2,15,0.133333333
MONGOLIAN,ENSECAG00000009337,13,15,0.866666667
THOROUGHBRED,ENSECAG00000009336,21,50,0.42
QUARTER HORSE,ENSECAG00000009336,19,50,0.38
MONGOLIAN,ENSECAG00000009336,10,50,0.2
THOROUGHBRED,ENSECAG00000009318,8,37,0.216216216
QUARTER HORSE,ENSECAG00000009318,9,37,0.243243243
MONGOLIAN,ENSECAG00000009318,20,37,0.540540541
THOROUGHBRED,ENSECAG00000009281,18,33,0.545454545
QUARTER HORSE,ENSECAG00000009281,9,33,0.272727273
MONGOLIAN,ENSECAG00000009281,6,33,0.181818182
THOROUGHBRED,ENSECAG00000009142,12,33,0.363636364
QUARTER HORSE,ENSECAG00000009142,6,33,0.181818182
MONGOLIAN,ENSECAG00000009142,15,33,0.454545455
THOROUGHBRED,ENSECAG00000009120,19,39,0.487179487
QUARTER HORSE,ENSECAG00000009120,13,39,0.333333333
MONGOLIAN,ENSECAG00000009120,7,39,0.179487179
THOROUGHBRED,ENSECAG00000009101,11,18,0.611111111
QUARTER HORSE,ENSECAG00000009101,4,18,0.222222222
MONGOLIAN,ENSECAG00000009101,3,18,0.166666667
THOROUGHBRED,ENSECAG00000009100,15,18,0.833333333
QUARTER HORSE,ENSECAG00000009100,2,18,0.111111111
MONGOLIAN,ENSECAG00000009100,1,18,0.055555556
THOROUGHBRED,ENSECAG00000009081,2,26,0.076923077
QUARTER HORSE,ENSECAG00000009081,18,26,0.692307692
MONGOLIAN,ENSECAG00000009081,6,26,0.230769231
THOROUGHBRED,ENSECAG00000009074,43,94,0.457446809
QUARTER HORSE,ENSECAG00000009074,26,94,0.276595745
MONGOLIAN,ENSECAG00000009074,25,94,0.265957447
THOROUGHBRED,ENSECAG00000009066,8,41,0.195121951
QUARTER HORSE,ENSECAG00000009066,10,41,0.243902439
MONGOLIAN,ENSECAG00000009066,23,41,0.56097561
THOROUGHBRED,ENSECAG00000008985,17,38,0.447368421
QUARTER HORSE,ENSECAG00000008985,12,38,0.315789474
MONGOLIAN,ENSECAG00000008985,9,38,0.236842105
THOROUGHBRED,ENSECAG00000008974,6,21,0.285714286
QUARTER HORSE,ENSECAG00000008974,7,21,0.333333333
MONGOLIAN,ENSECAG00000008974,8,21,0.380952381
THOROUGHBRED,ENSECAG00000008932,12,35,0.342857143
QUARTER HORSE,ENSECAG00000008932,11,35,0.314285714
MONGOLIAN,ENSECAG00000008932,12,35,0.342857143
QUARTER HORSE,ENSECAG00000008906,4,17,0.235294118
MONGOLIAN,ENSECAG00000008906,13,17,0.764705882
THOROUGHBRED,ENSECAG00000008866,6,25,0.24
QUARTER HORSE,ENSECAG00000008866,10,25,0.4
MONGOLIAN,ENSECAG00000008866,9,25,0.36
THOROUGHBRED,ENSECAG00000008863,15,49,0.306122449
QUARTER HORSE,ENSECAG00000008863,19,49,0.387755102
MONGOLIAN,ENSECAG00000008863,15,49,0.306122449
THOROUGHBRED,ENSECAG00000008844,13,70,0.185714286
QUARTER HORSE,ENSECAG00000008844,24,70,0.342857143
MONGOLIAN,ENSECAG00000008844,33,70,0.471428571
THOROUGHBRED,ENSECAG00000008838,47,92,0.510869565
QUARTER HORSE,ENSECAG00000008838,17,92,0.184782609
MONGOLIAN,ENSECAG00000008838,28,92,0.304347826
THOROUGHBRED,ENSECAG00000008824,8,41,0.195121951
QUARTER HORSE,ENSECAG00000008824,14,41,0.341463415
MONGOLIAN,ENSECAG00000008824,19,41,0.463414634
THOROUGHBRED,ENSECAG00000008819,25,60,0.416666667
QUARTER HORSE,ENSECAG00000008819,19,60,0.316666667
MONGOLIAN,ENSECAG00000008819,16,60,0.266666667
THOROUGHBRED,ENSECAG00000008782,6,21,0.285714286
QUARTER HORSE,ENSECAG00000008782,8,21,0.380952381
MONGOLIAN,ENSECAG00000008782,7,21,0.333333333
THOROUGHBRED,ENSECAG00000008777,6,28,0.214285714
QUARTER HORSE,ENSECAG00000008777,13,28,0.464285714
MONGOLIAN,ENSECAG00000008777,9,28,0.321428571
THOROUGHBRED,ENSECAG00000008768,2,43,0.046511628
QUARTER HORSE,ENSECAG00000008768,16,43,0.372093023
MONGOLIAN,ENSECAG00000008768,25,43,0.581395349
THOROUGHBRED,ENSECAG00000008742,18,56,0.321428571
QUARTER HORSE,ENSECAG00000008742,21,56,0.375
MONGOLIAN,ENSECAG00000008742,17,56,0.303571429
THOROUGHBRED,ENSECAG00000008730,11,44,0.25
QUARTER HORSE,ENSECAG00000008730,25,44,0.568181818
MONGOLIAN,ENSECAG00000008730,8,44,0.181818182
THOROUGHBRED,ENSECAG00000008695,23,47,0.489361702
QUARTER HORSE,ENSECAG00000008695,13,47,0.276595745
MONGOLIAN,ENSECAG00000008695,11,47,0.234042553
THOROUGHBRED,ENSECAG00000008684,16,51,0.31372549
QUARTER HORSE,ENSECAG00000008684,20,51,0.392156863
MONGOLIAN,ENSECAG00000008684,15,51,0.294117647
THOROUGHBRED,ENSECAG00000008662,3,15,0.2
QUARTER HORSE,ENSECAG00000008662,5,15,0.333333333
MONGOLIAN,ENSECAG00000008662,7,15,0.466666667
QUARTER HORSE,ENSECAG00000008655,6,20,0.3
MONGOLIAN,ENSECAG00000008655,14,20,0.7
THOROUGHBRED,ENSECAG00000008651,37,108,0.342592593
QUARTER HORSE,ENSECAG00000008651,31,108,0.287037037
MONGOLIAN,ENSECAG00000008651,40,108,0.37037037
THOROUGHBRED,ENSECAG00000008634,1,25,0.04
QUARTER HORSE,ENSECAG00000008634,12,25,0.48
MONGOLIAN,ENSECAG00000008634,12,25,0.48
THOROUGHBRED,ENSECAG00000008627,10,39,0.256410256
QUARTER HORSE,ENSECAG00000008627,12,39,0.307692308
MONGOLIAN,ENSECAG00000008627,17,39,0.435897436
THOROUGHBRED,ENSECAG00000008625,11,26,0.423076923
QUARTER HORSE,ENSECAG00000008625,5,26,0.192307692
MONGOLIAN,ENSECAG00000008625,10,26,0.384615385
QUARTER HORSE,ENSECAG00000008622,4,15,0.266666667
MONGOLIAN,ENSECAG00000008622,11,15,0.733333333
THOROUGHBRED,ENSECAG00000008574,17,61,0.278688525
QUARTER HORSE,ENSECAG00000008574,22,61,0.360655738
MONGOLIAN,ENSECAG00000008574,22,61,0.360655738
THOROUGHBRED,ENSECAG00000008564,60,177,0.338983051
QUARTER HORSE,ENSECAG00000008564,39,177,0.220338983
MONGOLIAN,ENSECAG00000008564,78,177,0.440677966
THOROUGHBRED,ENSECAG00000008556,11,16,0.6875
QUARTER HORSE,ENSECAG00000008556,3,16,0.1875
MONGOLIAN,ENSECAG00000008556,2,16,0.125
THOROUGHBRED,ENSECAG00000008538,24,86,0.279069767
QUARTER HORSE,ENSECAG00000008538,28,86,0.325581395
MONGOLIAN,ENSECAG00000008538,34,86,0.395348837
THOROUGHBRED,ENSECAG00000008534,24,39,0.615384615
QUARTER HORSE,ENSECAG00000008534,4,39,0.102564103
MONGOLIAN,ENSECAG00000008534,11,39,0.282051282
THOROUGHBRED,ENSECAG00000008499,21,61,0.344262295
QUARTER HORSE,ENSECAG00000008499,27,61,0.442622951
MONGOLIAN,ENSECAG00000008499,13,61,0.213114754
THOROUGHBRED,ENSECAG00000008458,3,29,0.103448276
QUARTER HORSE,ENSECAG00000008458,17,29,0.586206897
MONGOLIAN,ENSECAG00000008458,9,29,0.310344828
THOROUGHBRED,ENSECAG00000008451,7,20,0.35
QUARTER HORSE,ENSECAG00000008451,8,20,0.4
MONGOLIAN,ENSECAG00000008451,5,20,0.25
THOROUGHBRED,ENSECAG00000008450,10,29,0.344827586
QUARTER HORSE,ENSECAG00000008450,10,29,0.344827586
MONGOLIAN,ENSECAG00000008450,9,29,0.310344828
THOROUGHBRED,ENSECAG00000008395,6,17,0.352941176
QUARTER HORSE,ENSECAG00000008395,2,17,0.117647059
MONGOLIAN,ENSECAG00000008395,9,17,0.529411765
THOROUGHBRED,ENSECAG00000008330,2,15,0.133333333
QUARTER HORSE,ENSECAG00000008330,5,15,0.333333333
MONGOLIAN,ENSECAG00000008330,8,15,0.533333333
THOROUGHBRED,ENSECAG00000008319,15,45,0.333333333
QUARTER HORSE,ENSECAG00000008319,19,45,0.422222222
MONGOLIAN,ENSECAG00000008319,11,45,0.244444444
THOROUGHBRED,ENSECAG00000008291,8,19,0.421052632
QUARTER HORSE,ENSECAG00000008291,7,19,0.368421053
MONGOLIAN,ENSECAG00000008291,4,19,0.210526316
THOROUGHBRED,ENSECAG00000008264,5,27,0.185185185
QUARTER HORSE,ENSECAG00000008264,8,27,0.296296296
MONGOLIAN,ENSECAG00000008264,14,27,0.518518519
THOROUGHBRED,ENSECAG00000008252,28,87,0.32183908
QUARTER HORSE,ENSECAG00000008252,27,87,0.310344828
MONGOLIAN,ENSECAG00000008252,32,87,0.367816092
THOROUGHBRED,ENSECAG00000008248,4,49,0.081632653
QUARTER HORSE,ENSECAG00000008248,19,49,0.387755102
MONGOLIAN,ENSECAG00000008248,26,49,0.530612245
THOROUGHBRED,ENSECAG00000008241,3,19,0.157894737
QUARTER HORSE,ENSECAG00000008241,5,19,0.263157895
MONGOLIAN,ENSECAG00000008241,11,19,0.578947368
THOROUGHBRED,ENSECAG00000008240,6,21,0.285714286
QUARTER HORSE,ENSECAG00000008240,9,21,0.428571429
MONGOLIAN,ENSECAG00000008240,6,21,0.285714286
THOROUGHBRED,ENSECAG00000008237,16,33,0.484848485
QUARTER HORSE,ENSECAG00000008237,8,33,0.242424242
MONGOLIAN,ENSECAG00000008237,9,33,0.272727273
THOROUGHBRED,ENSECAG00000008160,12,18,0.666666667
QUARTER HORSE,ENSECAG00000008160,5,18,0.277777778
MONGOLIAN,ENSECAG00000008160,1,18,0.055555556
THOROUGHBRED,ENSECAG00000008152,10,21,0.476190476
QUARTER HORSE,ENSECAG00000008152,5,21,0.238095238
MONGOLIAN,ENSECAG00000008152,6,21,0.285714286
THOROUGHBRED,ENSECAG00000008141,22,63,0.349206349
QUARTER HORSE,ENSECAG00000008141,18,63,0.285714286
MONGOLIAN,ENSECAG00000008141,23,63,0.365079365
THOROUGHBRED,ENSECAG00000008093,3,15,0.2
QUARTER HORSE,ENSECAG00000008093,1,15,0.066666667
MONGOLIAN,ENSECAG00000008093,11,15,0.733333333
THOROUGHBRED,ENSECAG00000008058,6,26,0.230769231
QUARTER HORSE,ENSECAG00000008058,7,26,0.269230769
MONGOLIAN,ENSECAG00000008058,13,26,0.5
THOROUGHBRED,ENSECAG00000008041,19,44,0.431818182
QUARTER HORSE,ENSECAG00000008041,17,44,0.386363636
MONGOLIAN,ENSECAG00000008041,8,44,0.181818182
THOROUGHBRED,ENSECAG00000008017,3,34,0.088235294
QUARTER HORSE,ENSECAG00000008017,14,34,0.411764706
MONGOLIAN,ENSECAG00000008017,17,34,0.5
THOROUGHBRED,ENSECAG00000008011,12,37,0.324324324
QUARTER HORSE,ENSECAG00000008011,7,37,0.189189189
MONGOLIAN,ENSECAG00000008011,18,37,0.486486486
THOROUGHBRED,ENSECAG00000008005,9,19,0.473684211
QUARTER HORSE,ENSECAG00000008005,3,19,0.157894737
MONGOLIAN,ENSECAG00000008005,7,19,0.368421053
THOROUGHBRED,ENSECAG00000008004,9,29,0.310344828
QUARTER HORSE,ENSECAG00000008004,6,29,0.206896552
MONGOLIAN,ENSECAG00000008004,14,29,0.482758621
THOROUGHBRED,ENSECAG00000007962,12,18,0.666666667
QUARTER HORSE,ENSECAG00000007962,5,18,0.277777778
MONGOLIAN,ENSECAG00000007962,1,18,0.055555556
THOROUGHBRED,ENSECAG00000007945,7,16,0.4375
QUARTER HORSE,ENSECAG00000007945,2,16,0.125
MONGOLIAN,ENSECAG00000007945,7,16,0.4375
THOROUGHBRED,ENSECAG00000007908,6,21,0.285714286
QUARTER HORSE,ENSECAG00000007908,5,21,0.238095238
MONGOLIAN,ENSECAG00000007908,10,21,0.476190476
THOROUGHBRED,ENSECAG00000007885,3,21,0.142857143
QUARTER HORSE,ENSECAG00000007885,9,21,0.428571429
MONGOLIAN,ENSECAG00000007885,9,21,0.428571429
THOROUGHBRED,ENSECAG00000007841,6,32,0.1875
QUARTER HORSE,ENSECAG00000007841,5,32,0.15625
MONGOLIAN,ENSECAG00000007841,21,32,0.65625
THOROUGHBRED,ENSECAG00000007839,9,16,0.5625
QUARTER HORSE,ENSECAG00000007839,4,16,0.25
MONGOLIAN,ENSECAG00000007839,3,16,0.1875
THOROUGHBRED,ENSECAG00000007821,20,59,0.338983051
QUARTER HORSE,ENSECAG00000007821,16,59,0.271186441
MONGOLIAN,ENSECAG00000007821,23,59,0.389830508
THOROUGHBRED,ENSECAG00000007798,13,51,0.254901961
QUARTER HORSE,ENSECAG00000007798,21,51,0.411764706
MONGOLIAN,ENSECAG00000007798,17,51,0.333333333
THOROUGHBRED,ENSECAG00000007763,26,89,0.292134831
QUARTER HORSE,ENSECAG00000007763,23,89,0.258426966
MONGOLIAN,ENSECAG00000007763,40,89,0.449438202
THOROUGHBRED,ENSECAG00000007740,3,34,0.088235294
QUARTER HORSE,ENSECAG00000007740,11,34,0.323529412
MONGOLIAN,ENSECAG00000007740,20,34,0.588235294
THOROUGHBRED,ENSECAG00000007738,22,45,0.488888889
QUARTER HORSE,ENSECAG00000007738,11,45,0.244444444
MONGOLIAN,ENSECAG00000007738,12,45,0.266666667
THOROUGHBRED,ENSECAG00000007715,13,21,0.619047619
QUARTER HORSE,ENSECAG00000007715,6,21,0.285714286
MONGOLIAN,ENSECAG00000007715,2,21,0.095238095
THOROUGHBRED,ENSECAG00000007686,24,45,0.533333333
QUARTER HORSE,ENSECAG00000007686,14,45,0.311111111
MONGOLIAN,ENSECAG00000007686,7,45,0.155555556
THOROUGHBRED,ENSECAG00000007648,3,25,0.12
QUARTER HORSE,ENSECAG00000007648,16,25,0.64
MONGOLIAN,ENSECAG00000007648,6,25,0.24
THOROUGHBRED,ENSECAG00000007640,4,24,0.166666667
QUARTER HORSE,ENSECAG00000007640,11,24,0.458333333
MONGOLIAN,ENSECAG00000007640,9,24,0.375
THOROUGHBRED,ENSECAG00000007609,13,29,0.448275862
QUARTER HORSE,ENSECAG00000007609,10,29,0.344827586
MONGOLIAN,ENSECAG00000007609,6,29,0.206896552
THOROUGHBRED,ENSECAG00000007607,32,112,0.285714286
QUARTER HORSE,ENSECAG00000007607,41,112,0.366071429
MONGOLIAN,ENSECAG00000007607,39,112,0.348214286
THOROUGHBRED,ENSECAG00000007595,3,18,0.166666667
QUARTER HORSE,ENSECAG00000007595,2,18,0.111111111
MONGOLIAN,ENSECAG00000007595,13,18,0.722222222
QUARTER HORSE,ENSECAG00000007584,9,15,0.6
MONGOLIAN,ENSECAG00000007584,6,15,0.4
QUARTER HORSE,ENSECAG00000007565,6,17,0.352941176
MONGOLIAN,ENSECAG00000007565,11,17,0.647058824
THOROUGHBRED,ENSECAG00000007549,11,62,0.177419355
QUARTER HORSE,ENSECAG00000007549,23,62,0.370967742
MONGOLIAN,ENSECAG00000007549,28,62,0.451612903
THOROUGHBRED,ENSECAG00000007539,15,49,0.306122449
QUARTER HORSE,ENSECAG00000007539,13,49,0.265306122
MONGOLIAN,ENSECAG00000007539,21,49,0.428571429
THOROUGHBRED,ENSECAG00000007522,5,29,0.172413793
QUARTER HORSE,ENSECAG00000007522,5,29,0.172413793
MONGOLIAN,ENSECAG00000007522,19,29,0.655172414
THOROUGHBRED,ENSECAG00000007511,5,17,0.294117647
QUARTER HORSE,ENSECAG00000007511,7,17,0.411764706
MONGOLIAN,ENSECAG00000007511,5,17,0.294117647
THOROUGHBRED,ENSECAG00000007484,22,73,0.301369863
